,,,,,Submission Delinquency Report
,Run Date:,,2023-01-03
,For:,,Year: 22, Period: 3, Week: 5
,Filter For all units

Sector,Unit #,Fiscal Year,Period,Week,UserName - Purchases,Date Purchases Submitted,Username - Sales,Date Sales Submitted,Data Entered (Y/N), Forced Submission
11,47435,22,3,5,sylvie.mcduff,12/23/2022 9:46:12 AM,sylvie.mcduff,12/23/2022 9:46:28 AM,N,N
11,47441,22,3,5,sylvie.mcduff,12/22/2022 4:02:02 PM,sylvie.mcduff,12/22/2022 4:02:13 PM,N,N
11,47442,22,3,5,sylvie.mcduff,12/22/2022 1:23:05 PM,sylvie.mcduff,12/22/2022 1:23:12 PM,N,N
11,47443,22,3,5,sylvie.mcduff,12/22/2022 7:17:56 AM,sylvie.mcduff,12/22/2022 7:18:04 AM,N,N
11,47444,22,3,5,ghita.tazi,12/23/2022 9:52:43 AM,ghita.tazi,12/23/2022 9:52:51 AM,N,N
11,48041,22,3,5,ORBIT_System_User,1/3/2023 1:48:37 AM,ORBIT_System_User,1/3/2023 1:48:36 AM,N,Y
11,48531,22,3,5,genevieve.desrochers,12/23/2022 3:03:46 PM,genevieve.desrochers,12/23/2022 3:03:55 PM,N,N
16,49590,22,3,5,sarah.reilly,12/26/2022 10:51:27 AM,sarah.reilly,12/26/2022 10:51:34 AM,N,N
16,49591,22,3,5,sarah.reilly,12/26/2022 10:51:47 AM,sarah.reilly,12/26/2022 10:51:52 AM,N,N
16,49592,22,3,5,sarah.reilly,12/12/2022 1:09:36 PM,sarah.reilly,12/12/2022 1:09:42 PM,N,N
16,49593,22,3,5,sarah.reilly,12/26/2022 10:52:28 AM,sarah.reilly,12/26/2022 10:52:34 AM,N,N
11,49994,22,3,5,brigitte.moreau,1/1/2023 3:47:29 PM,brigitte.moreau,1/1/2023 3:47:37 PM,N,N
15,50212,22,3,5,andrea.wiens,1/2/2023 6:34:28 PM,andrea.wiens,1/2/2023 6:34:38 PM,Y,N
15,50213,22,3,5,andrea.wiens,1/2/2023 6:35:36 PM,andrea.wiens,1/2/2023 6:35:48 PM,Y,N
15,50214,22,3,5,andrea.wiens,1/2/2023 6:36:04 PM,andrea.wiens,1/2/2023 6:36:14 PM,Y,N
15,50215,22,3,5,andrea.wiens,1/2/2023 6:36:29 PM,andrea.wiens,1/2/2023 6:36:39 PM,Y,N
15,50216,22,3,5,andrea.wiens,1/2/2023 6:36:53 PM,andrea.wiens,1/2/2023 6:37:02 PM,Y,N
15,50217,22,3,5,andrea.wiens,1/2/2023 6:37:18 PM,andrea.wiens,1/2/2023 6:37:27 PM,Y,N
32,50301,22,3,5,dennis.smith,1/2/2023 9:34:19 AM,dennis.smith,1/2/2023 9:34:26 AM,Y,N
32,50302,22,3,5,razel.morillo,1/2/2023 8:01:12 AM,razel.morillo,1/2/2023 8:01:18 AM,N,N
32,50303,22,3,5,trevor.olson,12/31/2022 9:55:03 AM,trevor.olson,12/31/2022 9:55:56 AM,Y,N
32,50304,22,3,5,dennis.smith,1/2/2023 5:14:34 PM,dennis.smith,1/2/2023 5:35:06 PM,N,N
32,50305,22,3,5,judy.baldock,1/2/2023 11:10:44 AM,judy.baldock,1/2/2023 11:10:54 AM,N,N
32,50306,22,3,5,lesliem.friesen,1/2/2023 8:31:47 AM,lesliem.friesen,1/2/2023 8:32:03 AM,Y,N
32,50307,22,3,5,carine.donato,1/2/2023 11:28:12 AM,carine.donato,1/2/2023 11:28:22 AM,N,N
32,50308,22,3,5,taral.purohit,1/2/2023 10:54:09 AM,taral.purohit,1/2/2023 10:54:36 AM,N,N
32,50309,22,3,5,dennis.smith,1/2/2023 9:34:42 AM,dennis.smith,1/2/2023 9:34:48 AM,Y,N
32,50310,22,3,5,ORBIT_System_User,1/3/2023 2:29:02 AM,,1/1/1900 12:00:00 AM,N,Y
32,50311,22,3,5,razel.morillo,1/2/2023 8:01:33 AM,razel.morillo,1/2/2023 8:01:39 AM,Y,N
32,50312,22,3,5,trevor.olson,12/31/2022 9:56:19 AM,trevor.olson,12/31/2022 9:57:05 AM,N,N
32,50313,22,3,5,lynda.patterson,1/2/2023 5:09:02 PM,lynda.patterson,1/2/2023 5:09:09 PM,N,N
32,50314,22,3,5,judy.baldock,1/2/2023 11:15:29 AM,judy.baldock,1/2/2023 11:15:39 AM,N,N
32,50315,22,3,5,lesliem.friesen,1/2/2023 8:30:27 AM,lesliem.friesen,1/2/2023 8:30:39 AM,N,N
32,50316,22,3,5,carine.donato,1/2/2023 11:25:05 AM,carine.donato,1/2/2023 11:25:13 AM,N,N
16,50501,22,3,5,brenda.pincemin,12/30/2022 1:33:31 PM,brenda.pincemin,12/30/2022 1:33:46 PM,N,N
03,50503,22,3,5,brenda.walliser,1/1/2023 3:20:55 PM,brenda.walliser,1/1/2023 3:21:05 PM,Y,N
44,51290,22,3,5,ORBIT_System_User,1/3/2023 2:23:08 AM,ORBIT_System_User,1/3/2023 2:23:08 AM,N,Y
03,51304,22,3,5,yvette.anievas,1/2/2023 2:27:47 AM,yvette.anievas,1/2/2023 2:28:10 AM,Y,N
44,52419,22,3,5,ORBIT_System_User,1/3/2023 12:13:14 AM,ORBIT_System_User,1/3/2023 12:13:14 AM,N,Y
16,52503,22,3,5,brenda.pincemin,12/30/2022 1:34:22 PM,brenda.pincemin,12/30/2022 1:34:44 PM,Y,N
26,52623,22,3,5,ORBIT_System_User,1/3/2023 12:15:05 AM,ORBIT_System_User,1/3/2023 12:15:05 AM,N,Y
03,53001,22,3,5,ORBIT_System_User,1/3/2023 2:15:19 AM,ORBIT_System_User,1/3/2023 2:15:19 AM,N,Y
03,53025,22,3,5,mark.mcknight,12/30/2022 3:22:57 PM,mark.mcknight,12/30/2022 3:26:17 PM,Y,N
03,53205,22,3,5,jesusa.mcknight,1/1/2023 12:37:39 PM,jesusa.mcknight,1/1/2023 12:37:52 PM,Y,N
03,53311,22,3,5,mike.alfred,1/2/2023 8:59:21 PM,ORBIT_System_User,1/3/2023 2:21:02 AM,N,Y
03,53321,22,3,5,ORBIT_System_User,1/3/2023 2:21:03 AM,ORBIT_System_User,1/3/2023 2:21:03 AM,N,Y
03,53361,22,3,5,cory.hume,1/1/2023 4:42:53 PM,cory.hume,1/1/2023 4:43:04 PM,Y,N
16,53501,22,3,5,ORBIT_System_User,1/3/2023 2:20:15 AM,ORBIT_System_User,1/3/2023 2:20:15 AM,N,Y
03,53502,22,3,5,ORBIT_System_User,1/3/2023 2:05:28 AM,ORBIT_System_User,1/3/2023 2:05:28 AM,N,Y
03,53505,22,3,5,jenn.vandesype,12/23/2022 3:07:14 PM,jenn.vandesype,12/23/2022 3:07:32 PM,N,N
03,53511,22,3,5,khaled.khaznaji,1/2/2023 9:48:46 PM,khaled.khaznaji,1/2/2023 9:48:55 PM,Y,N
03,53512,22,3,5,khaled.khaznaji,1/2/2023 9:49:13 PM,khaled.khaznaji,1/2/2023 9:49:22 PM,Y,N
03,53521,22,3,5,diane.uhryn,1/2/2023 11:54:01 AM,diane.uhryn,1/2/2023 11:54:20 AM,N,N
03,53523,22,3,5,amit.vadan,1/2/2023 4:58:14 PM,amit.vadan,1/2/2023 4:58:03 PM,Y,N
01,53526,22,3,5,ORBIT_System_User,1/3/2023 2:32:01 AM,ORBIT_System_User,1/3/2023 2:32:00 AM,N,Y
03,53529,22,3,5,tina.young,12/26/2022 12:16:20 PM,tina.young,12/26/2022 12:16:08 PM,N,N
03,53531,22,3,5,angela.hotvedt,1/2/2023 10:15:55 AM,angela.hotvedt,1/2/2023 10:17:15 AM,N,N
16,53591,22,3,5,sarah.reilly,1/2/2023 2:24:05 PM,sarah.reilly,1/2/2023 2:24:11 PM,N,N
16,53592,22,3,5,sarah.reilly,1/2/2023 2:24:28 PM,sarah.reilly,1/2/2023 2:24:35 PM,N,N
16,53593,22,3,5,sarah.reilly,1/2/2023 2:24:54 PM,sarah.reilly,1/2/2023 2:24:59 PM,Y,N
03,53811,22,3,5,maryjane.saflor,12/30/2022 5:55:00 PM,maryjane.saflor,12/30/2022 5:54:39 PM,Y,N
03,53821,22,3,5,austin.valentin,1/1/2023 1:06:02 PM,austin.valentin,1/1/2023 1:06:11 PM,Y,N
27,54001,22,3,5,arvin.culala,12/31/2022 9:59:22 PM,arvin.culala,12/31/2022 9:59:39 PM,N,N
27,54002,22,3,5,arvin.culala,12/31/2022 9:59:59 PM,arvin.culala,12/31/2022 10:00:14 PM,Y,N
27,54005,22,3,5,marsena.bissessar,12/30/2022 12:00:30 PM,,1/1/1900 12:00:00 AM,Y,N
27,54007,22,3,5,ORBIT_System_User,1/3/2023 12:19:51 AM,ORBIT_System_User,1/3/2023 12:19:51 AM,N,Y
03,55305,22,3,5,brian.mcknight,12/31/2022 12:44:52 PM,brian.mcknight,12/31/2022 12:45:05 PM,Y,N
24,56137,22,3,5,ORBIT_System_User,1/3/2023 2:23:41 AM,,1/1/1900 12:00:00 AM,N,Y
24,56144,22,3,5,ORBIT_System_User,1/3/2023 2:23:42 AM,,1/1/1900 12:00:00 AM,N,Y
24,56632,22,3,5,ORBIT_System_User,1/3/2023 2:23:53 AM,ORBIT_System_User,1/3/2023 2:23:53 AM,N,Y
24,56650,22,3,5,ORBIT_System_User,1/3/2023 2:23:54 AM,ORBIT_System_User,1/3/2023 2:23:54 AM,N,Y
24,56652,22,3,5,ORBIT_System_User,1/3/2023 12:11:16 AM,ORBIT_System_User,1/3/2023 12:11:15 AM,N,Y
24,56660,22,3,5,ORBIT_System_User,1/3/2023 2:23:55 AM,,1/1/1900 12:00:00 AM,N,Y
24,56680,22,3,5,ORBIT_System_User,1/3/2023 2:23:56 AM,ORBIT_System_User,1/3/2023 2:23:56 AM,N,Y
24,56690,22,3,5,ORBIT_System_User,1/3/2023 2:23:57 AM,ORBIT_System_User,1/3/2023 2:23:57 AM,N,Y
24,56740,22,3,5,ORBIT_System_User,1/3/2023 2:23:59 AM,ORBIT_System_User,1/3/2023 2:23:59 AM,N,Y
24,56746,22,3,5,ORBIT_System_User,1/3/2023 12:15:35 AM,ORBIT_System_User,1/3/2023 12:15:35 AM,N,Y
24,56760,22,3,5,ORBIT_System_User,1/3/2023 2:24:01 AM,,1/1/1900 12:00:00 AM,N,Y
24,56780,22,3,5,ORBIT_System_User,1/3/2023 2:24:02 AM,ORBIT_System_User,1/3/2023 2:24:02 AM,N,Y
24,56820,22,3,5,ORBIT_System_User,1/3/2023 2:24:04 AM,ORBIT_System_User,1/3/2023 2:24:04 AM,N,Y
03,57201,22,3,5,ORBIT_System_User,1/3/2023 2:05:35 AM,ORBIT_System_User,1/3/2023 2:05:34 AM,N,Y
01,57505,22,3,5,marijke.langebroek,1/2/2023 5:49:15 PM,marijke.langebroek,1/2/2023 5:49:24 PM,Y,N
32,58001,22,3,5,shaira.ong,12/30/2022 12:13:47 PM,shaira.ong,12/30/2022 12:14:05 PM,Y,N
32,58002,22,3,5,shaira.ong,12/30/2022 9:49:40 AM,shaira.ong,12/30/2022 10:22:37 AM,N,N
05,58004,22,3,5,ORBIT_System_User,1/3/2023 2:30:36 AM,ORBIT_System_User,1/3/2023 2:30:36 AM,N,Y
05,58009,22,3,5,ORBIT_System_User,1/3/2023 2:05:36 AM,ORBIT_System_User,1/3/2023 2:05:36 AM,N,Y
05,58010,22,3,5,ORBIT_System_User,1/3/2023 2:05:37 AM,,1/1/1900 12:00:00 AM,N,Y
05,58012,22,3,5,ORBIT_System_User,1/3/2023 12:03:22 AM,ORBIT_System_User,1/3/2023 12:03:22 AM,N,Y
05,58013,22,3,5,ORBIT_System_User,1/3/2023 12:15:38 AM,ORBIT_System_User,1/3/2023 12:15:38 AM,N,Y
05,58014,22,3,5,ORBIT_System_User,1/3/2023 12:05:24 AM,ORBIT_System_User,1/3/2023 12:05:24 AM,N,Y
05,58015,22,3,5,ORBIT_System_User,1/3/2023 12:16:33 AM,ORBIT_System_User,1/3/2023 12:16:33 AM,N,Y
05,58019,22,3,5,ORBIT_System_User,1/3/2023 2:32:38 AM,ORBIT_System_User,1/3/2023 2:32:38 AM,N,Y
05,58020,22,3,5,ORBIT_System_User,1/3/2023 2:05:38 AM,,1/1/1900 12:00:00 AM,N,Y
05,58022,22,3,5,ORBIT_System_User,1/3/2023 12:05:19 AM,ORBIT_System_User,1/3/2023 12:05:19 AM,N,Y
05,58023,22,3,5,ORBIT_System_User,1/3/2023 12:13:39 AM,ORBIT_System_User,1/3/2023 12:13:39 AM,N,Y
05,58025,22,3,5,ORBIT_System_User,1/3/2023 12:12:57 AM,ORBIT_System_User,1/3/2023 12:12:57 AM,N,Y
05,58026,22,3,5,ORBIT_System_User,1/3/2023 12:09:51 AM,ORBIT_System_User,1/3/2023 12:09:50 AM,N,Y
05,58027,22,3,5,ORBIT_System_User,1/3/2023 12:09:49 AM,ORBIT_System_User,1/3/2023 12:09:49 AM,N,Y
05,58028,22,3,5,ORBIT_System_User,1/3/2023 12:15:26 AM,ORBIT_System_User,1/3/2023 12:15:26 AM,N,Y
05,58032,22,3,5,ORBIT_System_User,1/3/2023 12:06:28 AM,ORBIT_System_User,1/3/2023 12:06:28 AM,N,Y
05,58033,22,3,5,ORBIT_System_User,1/3/2023 12:13:57 AM,ORBIT_System_User,1/3/2023 12:13:57 AM,N,Y
05,58034,22,3,5,ORBIT_System_User,1/3/2023 12:13:58 AM,ORBIT_System_User,1/3/2023 12:13:58 AM,N,Y
05,58036,22,3,5,ORBIT_System_User,1/3/2023 12:18:10 AM,ORBIT_System_User,1/3/2023 12:18:09 AM,N,Y
05,58061,22,3,5,ORBIT_System_User,1/3/2023 2:30:19 AM,ORBIT_System_User,1/3/2023 2:30:18 AM,N,Y
05,58066,22,3,5,ORBIT_System_User,1/3/2023 2:05:40 AM,ORBIT_System_User,1/3/2023 2:05:39 AM,N,Y
05,58070,22,3,5,ORBIT_System_User,1/3/2023 12:05:20 AM,,1/1/1900 12:00:00 AM,N,Y
05,58072,22,3,5,ORBIT_System_User,1/3/2023 12:13:21 AM,ORBIT_System_User,1/3/2023 12:13:21 AM,N,Y
05,58073,22,3,5,ORBIT_System_User,1/3/2023 12:14:06 AM,ORBIT_System_User,1/3/2023 12:14:05 AM,N,Y
05,58074,22,3,5,ORBIT_System_User,1/3/2023 12:15:29 AM,ORBIT_System_User,1/3/2023 12:15:29 AM,N,Y
05,58090,22,3,5,ORBIT_System_User,1/3/2023 2:05:41 AM,ORBIT_System_User,1/3/2023 2:05:40 AM,N,Y
05,58701,22,3,5,ORBIT_System_User,1/3/2023 12:12:51 AM,,1/1/1900 12:00:00 AM,N,Y
05,58705,22,3,5,ORBIT_System_User,1/3/2023 12:13:57 AM,ORBIT_System_User,1/3/2023 12:13:56 AM,N,Y
05,58706,22,3,5,ORBIT_System_User,1/3/2023 12:13:54 AM,ORBIT_System_User,1/3/2023 12:13:54 AM,N,Y
05,58707,22,3,5,ORBIT_System_User,1/3/2023 12:13:56 AM,ORBIT_System_User,1/3/2023 12:13:56 AM,N,Y
05,58708,22,3,5,ORBIT_System_User,1/3/2023 12:13:55 AM,ORBIT_System_User,1/3/2023 12:13:55 AM,N,Y
05,58709,22,3,5,ORBIT_System_User,1/3/2023 12:14:03 AM,ORBIT_System_User,1/3/2023 12:14:03 AM,N,Y
05,58901,22,3,5,ORBIT_System_User,1/3/2023 12:11:44 AM,ORBIT_System_User,1/3/2023 12:11:44 AM,N,Y
05,58906,22,3,5,ORBIT_System_User,1/3/2023 12:13:05 AM,ORBIT_System_User,1/3/2023 12:13:04 AM,N,Y
05,58907,22,3,5,ORBIT_System_User,1/3/2023 12:14:01 AM,ORBIT_System_User,1/3/2023 12:14:01 AM,N,Y
05,58908,22,3,5,ORBIT_System_User,1/3/2023 12:15:28 AM,ORBIT_System_User,1/3/2023 12:15:28 AM,N,Y
05,58909,22,3,5,ORBIT_System_User,1/3/2023 12:15:34 AM,ORBIT_System_User,1/3/2023 12:15:33 AM,N,Y
16,59591,22,3,5,sarah.reilly,12/26/2022 10:52:49 AM,sarah.reilly,12/26/2022 10:52:59 AM,N,N
16,59594,22,3,5,sarah.reilly,12/26/2022 10:53:14 AM,sarah.reilly,12/26/2022 10:53:21 AM,N,N
03,60201,22,3,5,ORBIT_System_User,1/3/2023 1:50:34 AM,ORBIT_System_User,1/3/2023 1:50:34 AM,N,Y
03,60202,22,3,5,ORBIT_System_User,1/3/2023 2:05:46 AM,ORBIT_System_User,1/3/2023 2:05:45 AM,Y,Y
03,60203,22,3,5,imelda.clemente,1/2/2023 1:27:23 PM,imelda.clemente,1/2/2023 1:27:38 PM,Y,N
03,60204,22,3,5,ORBIT_System_User,1/3/2023 2:13:14 AM,ORBIT_System_User,1/3/2023 2:13:13 AM,Y,Y
16,60205,22,3,5,ORBIT_System_User,1/3/2023 2:05:48 AM,ORBIT_System_User,1/3/2023 2:05:47 AM,N,Y
03,60210,22,3,5,ORBIT_System_User,1/3/2023 2:05:48 AM,ORBIT_System_User,1/3/2023 2:05:48 AM,N,Y
03,60212,22,3,5,jonathan.evans,1/2/2023 8:29:19 PM,jonathan.evans,1/2/2023 8:29:28 PM,Y,N
16,60220,22,3,5,ORBIT_System_User,1/3/2023 2:17:18 AM,ORBIT_System_User,1/3/2023 2:17:18 AM,N,Y
03,60308,22,3,5,ORBIT_System_User,1/3/2023 2:05:51 AM,ORBIT_System_User,1/3/2023 2:05:50 AM,N,Y
03,60315,22,3,5,ORBIT_System_User,1/3/2023 2:17:16 AM,ORBIT_System_User,1/3/2023 2:17:16 AM,N,Y
01,60437,22,3,5,salim.vegdani,1/2/2023 9:34:36 PM,salim.vegdani,1/2/2023 9:34:27 PM,N,N
03,60528,22,3,5,robi.gomes,1/2/2023 3:05:01 PM,robi.gomes,1/2/2023 3:05:11 PM,Y,N
03,60550,22,3,5,ORBIT_System_User,1/3/2023 2:05:59 AM,ORBIT_System_User,1/3/2023 2:05:59 AM,N,Y
03,60551,22,3,5,robi.gomes,1/2/2023 7:00:40 PM,robi.gomes,1/2/2023 7:00:51 PM,Y,N
03,60552,22,3,5,bikrampal.sandhu,12/31/2022 7:58:25 AM,bikrampal.sandhu,12/31/2022 7:58:40 AM,Y,N
03,60553,22,3,5,robi.gomes,1/2/2023 6:45:24 PM,robi.gomes,1/2/2023 6:45:32 PM,N,N
32,60561,22,3,5,nande.delpuerto,12/30/2022 4:47:46 PM,nande.delpuerto,12/30/2022 4:47:53 PM,Y,N
32,60562,22,3,5,connie.astrero,1/2/2023 12:44:22 PM,connie.astrero,1/2/2023 12:44:43 PM,Y,N
32,60563,22,3,5,hari.rawat,1/1/2023 6:28:35 PM,hari.rawat,1/1/2023 6:28:24 PM,N,N
32,60564,22,3,5,charlie.villaflores,1/2/2023 1:07:31 PM,charlie.villaflores,1/2/2023 1:07:41 PM,Y,N
32,60565,22,3,5,jay.mendoza,12/31/2022 2:54:40 PM,jay.mendoza,12/31/2022 2:54:47 PM,Y,N
32,60566,22,3,5,stephen.prochner,1/2/2023 5:30:20 PM,stephen.prochner,1/2/2023 5:30:29 PM,Y,N
32,60567,22,3,5,sujitkumar.pardeshi,1/2/2023 2:24:57 PM,sujitkumar.pardeshi,1/2/2023 2:25:05 PM,Y,N
32,60568,22,3,5,suman.ludwig,12/30/2022 2:39:14 PM,suman.ludwig,12/30/2022 2:39:22 PM,N,N
32,60569,22,3,5,arun.kumar,1/2/2023 12:41:34 PM,arun.kumar,1/2/2023 12:41:42 PM,N,N
32,60572,22,3,5,david.gerstner,1/2/2023 3:06:42 PM,david.gerstner,1/2/2023 3:07:42 PM,Y,N
32,60575,22,3,5,ORBIT_System_User,1/3/2023 2:15:26 AM,,1/1/1900 12:00:00 AM,N,Y
32,60577,22,3,5,sujitkumar.pardeshi,1/2/2023 2:23:25 PM,sujitkumar.pardeshi,1/2/2023 2:23:36 PM,Y,N
32,60581,22,3,5,nande.delpuerto,12/30/2022 4:47:01 PM,nande.delpuerto,12/30/2022 4:47:10 PM,Y,N
32,60582,22,3,5,connie.astrero,1/2/2023 12:45:08 PM,connie.astrero,1/2/2023 12:45:21 PM,N,N
32,60583,22,3,5,ORBIT_System_User,1/3/2023 2:06:11 AM,ORBIT_System_User,1/3/2023 2:06:11 AM,N,Y
32,60584,22,3,5,charlie.villaflores,1/2/2023 1:06:45 PM,charlie.villaflores,1/2/2023 1:07:02 PM,N,N
32,60585,22,3,5,jay.mendoza,12/30/2022 1:08:31 PM,jay.mendoza,12/30/2022 1:08:41 PM,N,N
32,60586,22,3,5,stephen.prochner,1/2/2023 5:30:44 PM,stephen.prochner,1/2/2023 5:30:53 PM,N,N
32,60587,22,3,5,sujitkumar.pardeshi,1/2/2023 2:40:26 PM,sujitkumar.pardeshi,1/2/2023 2:40:45 PM,N,N
32,60588,22,3,5,suman.ludwig,12/30/2022 11:29:25 AM,suman.ludwig,12/30/2022 11:29:32 AM,N,N
32,60589,22,3,5,arun.kumar,1/2/2023 12:41:06 PM,arun.kumar,1/2/2023 12:41:15 PM,N,N
32,60592,22,3,5,david.gerstner,1/2/2023 3:19:52 PM,david.gerstner,1/2/2023 3:20:00 PM,Y,N
32,60595,22,3,5,ORBIT_System_User,1/3/2023 12:15:35 AM,ORBIT_System_User,1/3/2023 12:15:35 AM,N,Y
16,60605,22,3,5,katrina.annett,12/27/2022 12:32:38 AM,katrina.annett,12/27/2022 12:32:55 AM,N,N
16,60611,22,3,5,leasa.ferneyhough,12/30/2022 1:27:20 PM,leasa.ferneyhough,12/30/2022 1:27:30 PM,N,N
32,60614,22,3,5,derrik.mclaughlin,12/30/2022 8:16:10 PM,derrik.mclaughlin,12/30/2022 8:16:18 PM,Y,N
32,60615,22,3,5,derrik.mclaughlin,12/30/2022 8:09:24 PM,derrik.mclaughlin,12/30/2022 8:09:34 PM,Y,N
16,60617,22,3,5,katrina.annett,12/27/2022 12:29:30 AM,katrina.annett,12/27/2022 12:31:56 AM,N,N
16,60618,22,3,5,katrina.annett,1/2/2023 9:37:05 PM,katrina.annett,1/2/2023 9:37:23 PM,Y,N
32,60628,22,3,5,rema.barluado,1/2/2023 2:46:10 PM,rema.barluado,1/2/2023 2:46:02 PM,Y,N
15,60632,22,3,5,tarraf.haymour,1/2/2023 11:51:10 PM,tarraf.haymour,1/2/2023 11:51:02 PM,Y,N
15,60636,22,3,5,tarraf.haymour,1/2/2023 11:51:25 PM,tarraf.haymour,1/2/2023 11:51:32 PM,Y,N
15,60647,22,3,5,,1/1/1900 12:00:00 AM,ORBIT_System_User,1/3/2023 12:20:39 AM,N,Y
15,60648,22,3,5,ORBIT_System_User,1/3/2023 12:21:40 AM,ORBIT_System_User,1/3/2023 12:21:40 AM,N,Y
15,60650,22,3,5,ORBIT_System_User,1/3/2023 12:18:16 AM,ORBIT_System_User,1/3/2023 12:18:16 AM,N,Y
15,60651,22,3,5,ORBIT_System_User,1/3/2023 12:18:13 AM,ORBIT_System_User,1/3/2023 12:18:13 AM,N,Y
15,60652,22,3,5,ORBIT_System_User,1/3/2023 12:18:15 AM,ORBIT_System_User,1/3/2023 12:18:15 AM,N,Y
15,60653,22,3,5,daynna.cripps,1/2/2023 7:50:43 PM,daynna.cripps,1/2/2023 7:51:05 PM,Y,N
16,60667,22,3,5,joanne.rogers,1/2/2023 4:12:10 PM,joanne.rogers,1/2/2023 4:12:33 PM,Y,N
16,60668,22,3,5,tanya.klapstein,1/2/2023 11:18:59 PM,tanya.klapstein,1/2/2023 11:20:33 PM,N,N
16,60671,22,3,5,jorge.soares,1/1/2023 6:00:48 PM,jorge.soares,1/1/2023 6:01:20 PM,Y,N
15,60672,22,3,5,ORBIT_System_User,1/3/2023 12:21:47 AM,ORBIT_System_User,1/3/2023 12:21:46 AM,N,Y
15,60673,22,3,5,ORBIT_System_User,1/3/2023 12:22:16 AM,ORBIT_System_User,1/3/2023 12:22:16 AM,N,Y
32,60682,22,3,5,rema.barluado,1/2/2023 2:50:55 PM,rema.barluado,1/2/2023 2:50:46 PM,N,N
32,60701,22,3,5,brun.dahlquist,1/2/2023 11:43:26 AM,brun.dahlquist,1/2/2023 11:43:04 AM,Y,N
32,60702,22,3,5,sharon.taylor,1/1/2023 4:33:07 PM,sharon.taylor,1/1/2023 4:33:14 PM,Y,N
32,60704,22,3,5,suhail.mahajan,1/2/2023 10:19:05 PM,suhail.mahajan,1/2/2023 10:18:51 PM,Y,N
32,60708,22,3,5,shirley.cole,12/30/2022 5:01:38 PM,shirley.cole,12/30/2022 5:02:00 PM,N,N
32,60711,22,3,5,shirley.cole,12/30/2022 5:03:58 PM,shirley.cole,12/30/2022 5:04:06 PM,N,N
32,60713,22,3,5,jeffrey.mckay,1/2/2023 2:26:03 PM,jeffrey.mckay,1/2/2023 2:26:12 PM,N,N
32,60717,22,3,5,mike.holan,12/30/2022 1:08:14 PM,mike.holan,12/30/2022 1:08:23 PM,Y,N
32,60721,22,3,5,brun.dahlquist,1/2/2023 11:46:51 AM,brun.dahlquist,1/2/2023 11:45:32 AM,Y,N
32,60722,22,3,5,sharon.taylor,1/1/2023 4:25:48 PM,sharon.taylor,1/1/2023 4:25:56 PM,N,N
32,60724,22,3,5,suhail.mahajan,1/2/2023 10:19:40 PM,suhail.mahajan,1/2/2023 10:19:54 PM,Y,N
32,60727,22,3,5,mike.holan,12/30/2022 1:06:45 PM,mike.holan,12/30/2022 1:06:54 PM,Y,N
32,60728,22,3,5,shirley.cole,12/30/2022 5:04:41 PM,shirley.cole,12/30/2022 5:04:50 PM,Y,N
32,60733,22,3,5,linda.mathiasen,1/2/2023 1:49:17 PM,linda.mathiasen,1/2/2023 1:48:58 PM,Y,N
32,60734,22,3,5,linda.mathiasen,1/2/2023 1:51:09 PM,linda.mathiasen,1/2/2023 1:50:44 PM,Y,N
32,60735,22,3,5,jeffrey.mckay,1/2/2023 2:24:54 PM,jeffrey.mckay,1/2/2023 2:25:02 PM,N,N
15,60831,22,3,5,ORBIT_System_User,1/3/2023 12:18:41 AM,,1/1/1900 12:00:00 AM,N,Y
15,60832,22,3,5,ORBIT_System_User,1/3/2023 12:18:41 AM,,1/1/1900 12:00:00 AM,N,Y
15,60853,22,3,5,ORBIT_System_User,1/3/2023 12:18:40 AM,,1/1/1900 12:00:00 AM,N,Y
06,60994,22,3,5,ORBIT_System_User,1/3/2023 12:15:13 AM,ORBIT_System_User,1/3/2023 12:15:13 AM,N,Y
06,60999,22,3,5,ORBIT_System_User,1/3/2023 2:27:26 AM,ORBIT_System_User,1/3/2023 2:27:25 AM,N,Y
02,61019,22,3,5,ORBIT_System_User,1/3/2023 2:06:32 AM,ORBIT_System_User,1/3/2023 2:06:31 AM,N,Y
02,61021,22,3,5,ORBIT_System_User,1/3/2023 2:06:33 AM,ORBIT_System_User,1/3/2023 2:06:32 AM,N,Y
01,61022,22,3,5,angela.webster,1/2/2023 6:16:48 PM,ORBIT_System_User,1/3/2023 2:06:33 AM,N,Y
02,61040,22,3,5,,1/1/1900 12:00:00 AM,ORBIT_System_User,1/3/2023 2:06:35 AM,N,Y
01,61055,22,3,5,angela.webster,1/2/2023 6:18:24 PM,angela.webster,1/2/2023 6:19:13 PM,N,N
02,61071,22,3,5,ORBIT_System_User,1/3/2023 2:06:38 AM,ORBIT_System_User,1/3/2023 2:06:37 AM,N,Y
01,61090,22,3,5,ORBIT_System_User,1/3/2023 12:21:49 AM,ORBIT_System_User,1/3/2023 12:21:49 AM,N,Y
01,61091,22,3,5,angela.webster,1/2/2023 6:32:39 PM,angela.webster,1/2/2023 6:32:49 PM,Y,N
01,61092,22,3,5,angela.webster,1/2/2023 6:35:25 PM,angela.webster,1/2/2023 6:35:41 PM,N,N
01,61093,22,3,5,angela.webster,1/2/2023 6:36:02 PM,angela.webster,1/2/2023 6:55:01 PM,Y,N
